,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Establishment_Year
14654,14.85,Low Fat,0.093991286,Baking Goods,140.9812,Medium,Tier 2,Supermarket Type1,2007
14655,11.3,Regular,0.067001825,Frozen Foods,259.1962,Medium,Tier 3,Supermarket Type2,2009
14656,20.25,Regular,0.076314907,Dairy,196.7794,Medium,Tier 2,Supermarket Type1,2002
14657,12.857645184135976,Regular,0.022403117,Dairy,250.9092,Medium,Tier 3,Supermarket Type3,1985
14658,12.857645184135976,Low Fat,0.030944666,Snack Foods,186.6582,Medium,Tier 3,Supermarket Type3,1985
14659,5.48,Low Fat,0.02528802,Frozen Foods,83.325,Medium,Tier 3,Grocery Store,1998
14660,11.0,Regular,0.057058545,Fruits and Vegetables,241.7512,Small,Tier 1,Supermarket Type1,1997
14661,14.1,Low Fat,0.0,Dairy,231.9668,Medium,Tier 1,Supermarket Type1,1999
14662,12.857645184135976,Low Fat,0.05486977,Others,40.548,Small,Tier 1,Grocery Store,1985
14663,6.61,Regular,0.029006239,Snack Foods,186.0898,Small,Tier 2,Supermarket Type1,2004
14664,5.94,Low Fat,0.034880143,Canned,177.9344,Small,Tier 2,Supermarket Type1,2004
14665,7.975,Low Fat,0.014713909,Baking Goods,83.125,Medium,Tier 2,Supermarket Type1,2007
14666,12.65,Low Fat,0.047237246,Others,112.5202,Small,Tier 1,Supermarket Type1,1997
14667,11.15,Low Fat,0.032306341,Health and Hygiene,166.3526,Medium,Tier 1,Supermarket Type1,1999
14668,6.825,Low Fat,0.100171568,Health and Hygiene,262.7226,Medium,Tier 3,Grocery Store,1998
14669,8.18,Low Fat,0.013130031,Household,142.6154,Small,Tier 1,Supermarket Type1,1997
14670,17.6,Low Fat,0.010096684,Snack Foods,160.4552,Medium,Tier 2,Supermarket Type1,2007
14671,15.75,Low Fat,0.055015935,Baking Goods,194.3452,Medium,Tier 1,Supermarket Type1,1999
14672,12.15,Low Fat,0.015460726,Frozen Foods,211.8928,Small,Tier 1,Supermarket Type1,1997
14673,9.3,Regular,0.02346559,Snack Foods,197.6084,Medium,Tier 3,Grocery Store,1998
14674,13.5,Regular,0.017932223,Snack Foods,78.796,Medium,Tier 3,Supermarket Type2,2009
14675,9.695,Regular,0.047420609,Frozen Foods,246.0144,Small,Tier 2,Supermarket Type1,2004
14676,12.857645184135976,Regular,0.062547321,Baking Goods,88.383,Medium,Tier 3,Supermarket Type3,1985
14677,20.5,Regular,0.112410046,Fruits and Vegetables,192.2478,Small,Tier 1,Supermarket Type1,1997
14678,14.85,Regular,0.019511288,Dairy,262.591,Small,Tier 1,Supermarket Type1,1997
14679,13.0,Low Fat,0.041789718,Household,256.1014,High,Tier 3,Supermarket Type1,1987
14680,7.075,Low Fat,0.022548195,Frozen Foods,95.7068,High,Tier 3,Supermarket Type1,1987
14681,17.85,Regular,0.046599684,Fruits and Vegetables,125.1388,Small,Tier 2,Supermarket Type1,2004
14682,10.6,Low Fat,0.095064731,Dairy,232.4642,Medium,Tier 3,Grocery Store,1998
14683,9.695,Regular,0.029283081,Canned,175.137,Medium,Tier 3,Supermarket Type2,2009
14684,12.65,Low Fat,0.042383069,Household,108.0938,Medium,Tier 3,Supermarket Type2,2009
14685,5.945,Low Fat,0.155706798,Household,127.9652,Medium,Tier 3,Grocery Store,1998
14686,17.5,Low Fat,0.016767995,Meat,141.418,Medium,Tier 2,Supermarket Type1,2002
14687,7.39,Low Fat,0.120961347,Others,143.847,Medium,Tier 2,Supermarket Type1,2007
14688,9.8,Low Fat,0.178622919,Fruits and Vegetables,177.937,Medium,Tier 3,Grocery Store,1998
14689,11.8,Regular,0.02633607,Canned,40.6138,High,Tier 3,Supermarket Type1,1987
14690,8.895,Low Fat,0.126287542,Hard Drinks,235.5616,Medium,Tier 3,Grocery Store,1998
14691,11.8,Low Fat,0.11350542,Soft Drinks,186.8924,Medium,Tier 1,Supermarket Type1,1999
14692,12.857645184135976,Regular,0.094201477,Meat,213.356,Medium,Tier 3,Supermarket Type3,1985
14693,17.25,Regular,0.125224466,Breakfast,41.248,Small,Tier 1,Supermarket Type1,1997
14694,11.35,Regular,0.005561798,Fruits and Vegetables,168.379,Medium,Tier 2,Supermarket Type1,2007
14695,19.25,Low Fat,0.101980245,Dairy,54.3956,Medium,Tier 2,Supermarket Type1,2002
14696,19.7,Regular,0.081193712,Baking Goods,198.411,Medium,Tier 2,Supermarket Type1,2007
14697,14.0,Low Fat,0.024369007,Household,40.2454,Medium,Tier 1,Supermarket Type1,1999
14698,8.355,Low Fat,0.188619537,Canned,146.4418,Medium,Tier 2,Supermarket Type1,2007
14699,15.1,Regular,0.094037291,Fruits and Vegetables,62.3194,Medium,Tier 1,Supermarket Type1,1999
14700,12.1,Low Fat,0.030188505,Canned,77.367,Medium,Tier 2,Supermarket Type1,2002
14701,8.185,Low Fat,0.046578409,Fruits and Vegetables,48.6692,Medium,Tier 2,Supermarket Type1,2002
14702,12.857645184135976,Regular,0.223985293,Soft Drinks,186.2924,Small,Tier 1,Grocery Store,1985
14703,15.5,Regular,0.085763562,Frozen Foods,49.0692,High,Tier 3,Supermarket Type1,1987
14704,14.0,Regular,0.105145451,Frozen Foods,144.2812,Small,Tier 1,Supermarket Type1,1997
14705,18.0,Low Fat,0.019382568,Health and Hygiene,129.3994,Small,Tier 2,Supermarket Type1,2004
14706,9.6,Low Fat,0.0,Soft Drinks,166.5158,Medium,Tier 1,Supermarket Type1,1999
14707,12.857645184135976,Low Fat,0.093002339,Fruits and Vegetables,177.7712,Medium,Tier 3,Supermarket Type3,1985
14708,9.6,Low Fat,0.035549527,Snack Foods,244.117,High,Tier 3,Supermarket Type1,1987
14709,12.857645184135976,Low Fat,0.054720642,Frozen Foods,107.8254,Medium,Tier 3,Supermarket Type3,1985
14710,16.7,Regular,0.052708138,Frozen Foods,114.7176,Medium,Tier 2,Supermarket Type1,2007
14711,9.3,Low Fat,0.089144149,Canned,144.9786,Medium,Tier 1,Supermarket Type1,1999
14712,8.1,Low Fat,0.128011859,Fruits and Vegetables,210.9902,Small,Tier 2,Supermarket Type1,2004
14713,19.1,Low Fat,0.178272728,Household,172.4422,Medium,Tier 2,Supermarket Type1,2007
14714,8.88,Low Fat,0.099024124,Household,208.527,Medium,Tier 3,Supermarket Type2,2009
14715,6.825,Regular,0.046898544,Canned,153.7998,Medium,Tier 2,Supermarket Type1,2007
14716,11.5,Regular,0.041994624,Frozen Foods,194.782,Small,Tier 2,Supermarket Type1,2004
14717,7.075,Low Fat,0.022694623,Frozen Foods,98.8068,Medium,Tier 2,Supermarket Type1,2007
14718,20.7,Low Fat,0.039467795,Household,151.7366,Medium,Tier 2,Supermarket Type1,2007
14719,7.895,Regular,0.061270647,Breakfast,56.7588,Medium,Tier 1,Supermarket Type1,1999
14720,6.86,Low Fat,0.036686158,Household,229.601,Medium,Tier 3,Supermarket Type2,2009
14721,9.6,Regular,0.014200671,Snack Foods,187.1872,High,Tier 3,Supermarket Type1,1987
14722,12.1,Low Fat,0.079806266,Household,172.1106,Small,Tier 1,Supermarket Type1,1997
14723,11.1,Low Fat,0.059797172,Fruits and Vegetables,151.8366,High,Tier 3,Supermarket Type1,1987
14724,9.5,Low Fat,0.0,Hard Drinks,190.9872,Medium,Tier 2,Supermarket Type1,2002
14725,21.0,Low Fat,0.049381666,Snack Foods,193.0478,Medium,Tier 1,Supermarket Type1,1999
14726,5.46,Regular,0.107057186,Fruits and Vegetables,144.9786,Small,Tier 1,Supermarket Type1,1997
14727,12.857645184135976,Regular,0.109274313,Fruits and Vegetables,225.3062,Small,Tier 1,Grocery Store,1985
14728,17.6,Low Fat,0.018889593,Health and Hygiene,236.259,High,Tier 3,Supermarket Type1,1987
14729,20.35,Low Fat,0.021369722,Household,75.8328,Medium,Tier 2,Supermarket Type1,2002
14730,7.39,Low Fat,0.092927148,Household,249.5066,Medium,Tier 1,Supermarket Type1,1999
14731,12.857645184135976,Regular,0.113139486,Starchy Foods,92.9804,Small,Tier 1,Grocery Store,1985
14732,9.195,Regular,0.117387066,Snack Foods,160.2578,High,Tier 3,Supermarket Type1,1987
14733,17.1,Low Fat,0.038730229,Household,166.2842,Small,Tier 2,Supermarket Type1,2004
14734,13.0,Regular,0.030211742,Canned,59.322,Medium,Tier 3,Supermarket Type2,2009
14735,15.5,Low Fat,0.032924463,Baking Goods,107.2938,Medium,Tier 1,Supermarket Type1,1999
14736,8.695,Low Fat,0.120022543,Household,94.8094,Medium,Tier 3,Supermarket Type2,2009
14737,12.857645184135976,Regular,0.037388493,Snack Foods,107.8254,Medium,Tier 3,Supermarket Type3,1985
14738,7.5,Low Fat,0.096413261,Household,55.3588,Small,Tier 1,Supermarket Type1,1997
14739,7.485,Low Fat,0.069405301,Snack Foods,112.1228,Medium,Tier 3,Supermarket Type2,2009
14740,9.8,Low Fat,0.090649107,Others,194.3478,Medium,Tier 2,Supermarket Type1,2002
14741,11.395,Low Fat,0.021649904,Health and Hygiene,150.8708,Medium,Tier 2,Supermarket Type1,2002
14742,20.7,Low Fat,0.02689477,Household,76.7354,Small,Tier 2,Supermarket Type1,2004
14743,16.2,Regular,0.016679232,Frozen Foods,96.3726,Medium,Tier 1,Supermarket Type1,1999
14744,12.857645184135976,Regular,0.00978492,Starchy Foods,225.9062,Small,Tier 1,Grocery Store,1985
14745,13.15,Low Fat,0.056429024,Soft Drinks,144.2812,Small,Tier 1,Supermarket Type1,1997
14746,21.25,Low Fat,0.009998763,Meat,182.3608,Small,Tier 1,Supermarket Type1,1997
14747,13.15,Low Fat,0.020757926,Breads,84.3566,Medium,Tier 2,Supermarket Type1,2002
14748,19.6,Low Fat,0.041374909,Household,89.2514,Medium,Tier 2,Supermarket Type1,2002
14749,12.6,Low Fat,0.096756649,Snack Foods,208.7612,Medium,Tier 2,Supermarket Type1,2007
14750,12.8,Regular,0.079523619,Dairy,181.7608,Medium,Tier 2,Supermarket Type1,2007
14751,7.285,Low Fat,0.0,Dairy,155.1288,Medium,Tier 2,Supermarket Type1,2007
14752,13.1,Low Fat,0.012167988,Others,190.253,Medium,Tier 2,Supermarket Type1,2007
14753,8.63,Regular,0.032976399,Snack Foods,114.6518,Medium,Tier 2,Supermarket Type1,2002
14754,10.195,Regular,0.147492524,Frozen Foods,141.5838,Medium,Tier 2,Supermarket Type1,2007
14755,16.85,Regular,0.0,Snack Foods,110.0544,Medium,Tier 1,Supermarket Type1,1999
14756,9.3,Low Fat,0.028566433,Baking Goods,193.0136,Medium,Tier 1,Supermarket Type1,1999
14757,15.85,Regular,0.110479217,Frozen Foods,36.7506,Medium,Tier 3,Supermarket Type2,2009
14758,5.485,Low Fat,0.042838514,Health and Hygiene,163.7842,Medium,Tier 2,Supermarket Type1,2002
14759,18.25,Low Fat,0.012264903,Fruits and Vegetables,162.8894,High,Tier 3,Supermarket Type1,1987
14760,12.6,Low Fat,0.096132367,Snack Foods,208.9612,High,Tier 3,Supermarket Type1,1987
14761,12.857645184135976,Low Fat,0.168780127,Soft Drinks,197.8768,Small,Tier 1,Grocery Store,1985
14762,12.85,Low Fat,0.099193899,Frozen Foods,38.1164,Medium,Tier 2,Supermarket Type1,2002
14763,6.13,Low Fat,0.076721393,Dairy,59.4536,Small,Tier 2,Supermarket Type1,2004
14764,12.857645184135976,Regular,0.06173052,Fruits and Vegetables,159.1578,Small,Tier 1,Grocery Store,1985
14765,5.655,Low Fat,0.174934513,Soft Drinks,145.0102,High,Tier 3,Supermarket Type1,1987
14766,11.1,Low Fat,0.0,Household,119.1124,Small,Tier 1,Supermarket Type1,1997
14767,11.6,Regular,0.009802791,Snack Foods,223.0404,Medium,Tier 3,Supermarket Type2,2009
14768,16.0,Regular,0.09942555,Frozen Foods,87.0856,Medium,Tier 1,Supermarket Type1,1999
14769,12.15,Low Fat,0.062384659,Starchy Foods,34.6532,Medium,Tier 1,Supermarket Type1,1999
14770,6.55,Regular,0.034745307,Breads,158.8288,Medium,Tier 3,Supermarket Type2,2009
14771,9.6,Low Fat,0.035579135,Snack Foods,244.417,Small,Tier 1,Supermarket Type1,1997
14772,19.1,Low Fat,0.067569539,Household,43.0796,Medium,Tier 3,Supermarket Type2,2009
14773,14.0,Regular,0.029697925,Dairy,143.0786,High,Tier 3,Supermarket Type1,1987
14774,14.85,Regular,0.03525037,Fruits and Vegetables,160.9578,Small,Tier 2,Supermarket Type1,2004
14775,4.92,Low Fat,0.045916788,Baking Goods,198.8084,High,Tier 3,Supermarket Type1,1987
14776,13.5,Low Fat,0.021539999,Fruits and Vegetables,182.4976,Medium,Tier 2,Supermarket Type1,2002
14777,15.7,Regular,0.027673055,Canned,169.279,Medium,Tier 2,Supermarket Type1,2002
14778,8.97,Low Fat,0.092997032,Household,55.2956,Small,Tier 2,Supermarket Type1,2004
14779,15.35,Low Fat,0.073283193,Soft Drinks,91.812,Small,Tier 1,Supermarket Type1,1997
14780,12.857645184135976,Regular,0.041049322,Canned,41.2454,Medium,Tier 3,Supermarket Type3,1985
14781,12.857645184135976,Regular,0.008525061,Meat,72.5038,Medium,Tier 3,Supermarket Type3,1985
14782,17.7,Low Fat,0.117201696,Snack Foods,184.0266,Medium,Tier 2,Supermarket Type1,2007
14783,6.36,Low Fat,0.005977465,Household,163.3526,Small,Tier 2,Supermarket Type1,2004
14784,12.857645184135976,Low Fat,0.0,Frozen Foods,225.3062,Medium,Tier 3,Supermarket Type3,1985
14785,12.857645184135976,Low Fat,0.157528118,Dairy,142.9154,Small,Tier 1,Grocery Store,1985
14786,8.235,Low Fat,0.082427854,Baking Goods,149.3076,Small,Tier 1,Supermarket Type1,1997
14787,12.35,Low Fat,0.041802518,Health and Hygiene,34.8216,Medium,Tier 1,Supermarket Type1,1999
14788,18.0,Low Fat,0.015450376,Health and Hygiene,158.9604,Small,Tier 1,Supermarket Type1,1997
14789,20.0,Low Fat,0.057527544,Baking Goods,43.1086,Medium,Tier 3,Grocery Store,1998
14790,6.055,Low Fat,0.025512207,Fruits and Vegetables,159.692,Medium,Tier 3,Supermarket Type2,2009
14791,6.63,Regular,0.174110803,Baking Goods,166.85,Medium,Tier 3,Grocery Store,1998
14792,12.857645184135976,Low Fat,0.175362333,Baking Goods,158.9604,Medium,Tier 3,Supermarket Type3,1985
14793,8.3,Regular,0.038367194,Dairy,87.1198,Medium,Tier 3,Supermarket Type2,2009
14794,20.25,Regular,0.014781046,Dairy,193.8162,High,Tier 3,Supermarket Type1,1987
14795,8.6,Regular,0.040268044,Canned,191.453,Medium,Tier 1,Supermarket Type1,1999
14796,19.5,Low Fat,0.014355033,Household,55.4614,Medium,Tier 2,Supermarket Type1,2007
14797,5.095,Regular,0.129766301,Snack Foods,141.6838,Medium,Tier 2,Supermarket Type1,2002
14798,11.0,Low Fat,0.008997141,Meat,119.9756,Medium,Tier 2,Supermarket Type1,2007
14799,18.25,Low Fat,0.07784544,Snack Foods,260.5962,Medium,Tier 1,Supermarket Type1,1999
14800,20.0,Low Fat,0.0,Baking Goods,43.4086,Medium,Tier 3,Supermarket Type2,2009
14801,12.857645184135976,Low Fat,0.074265816,Dairy,109.5228,Medium,Tier 3,Supermarket Type3,1985
14802,12.857645184135976,Regular,0.102422487,Fruits and Vegetables,131.4968,Medium,Tier 3,Supermarket Type3,1985
14803,7.5,Low Fat,0.032811503,Frozen Foods,239.6906,Medium,Tier 2,Supermarket Type1,2007
14804,7.22,Regular,0.038477325,Baking Goods,62.951,Medium,Tier 3,Supermarket Type2,2009
14805,12.0,Regular,0.020411155,Meat,98.6042,Small,Tier 1,Supermarket Type1,1997
14806,12.15,Regular,0.042552418,Canned,123.5046,Medium,Tier 2,Supermarket Type1,2007
14807,11.6,Regular,0.009818244,Snack Foods,223.1404,Medium,Tier 2,Supermarket Type1,2007
14808,8.315,Regular,0.035572183,Baking Goods,144.4444,Small,Tier 1,Supermarket Type1,1997
14809,12.15,Regular,0.04274788,Meat,183.695,Medium,Tier 1,Supermarket Type1,1999
14810,5.905,Low Fat,0.04572322,Canned,222.1456,Medium,Tier 1,Supermarket Type1,1999
14811,8.575,Low Fat,0.023934398,Soft Drinks,105.828,Medium,Tier 2,Supermarket Type1,2002
14812,17.35,Regular,0.146527359,Seafood,147.905,Medium,Tier 1,Supermarket Type1,1999
14813,18.6,Low Fat,0.012651172,Household,123.1414,Small,Tier 2,Supermarket Type1,2004
14814,12.857645184135976,Low Fat,0.107507291,Household,34.8558,Medium,Tier 3,Supermarket Type3,1985
14815,15.1,Regular,0.096295326,Meat,133.4942,Medium,Tier 2,Supermarket Type1,2002
14816,12.857645184135976,Low Fat,0.0,Starchy Foods,167.5158,Medium,Tier 3,Supermarket Type3,1985
14817,7.825,Low Fat,0.079613553,Meat,65.0826,Small,Tier 2,Supermarket Type1,2004
14818,9.17,Low Fat,0.103398309,Baking Goods,143.947,Medium,Tier 3,Supermarket Type2,2009
14819,20.7,Regular,0.16767231,Fruits and Vegetables,124.2388,Medium,Tier 3,Grocery Store,1998
14820,12.1,Low Fat,0.020551458,Snack Foods,146.6734,High,Tier 3,Supermarket Type1,1987
14821,13.65,Regular,0.025961116,Snack Foods,80.4302,Medium,Tier 1,Supermarket Type1,1999
14822,8.38,Regular,0.046960237,Baking Goods,111.857,Medium,Tier 1,Supermarket Type1,1999
14823,19.75,Low Fat,0.041533438,Fruits and Vegetables,119.8466,Medium,Tier 3,Supermarket Type2,2009
14824,8.67,Low Fat,0.065436581,Soft Drinks,142.9128,Small,Tier 1,Supermarket Type1,1997
14825,15.6,Low Fat,0.08126841,Baking Goods,110.2544,Medium,Tier 2,Supermarket Type1,2002
14826,12.35,Regular,0.072689818,Dairy,48.7692,Medium,Tier 3,Supermarket Type2,2009
14827,17.7,Low Fat,0.116723677,Snack Foods,182.4266,Medium,Tier 1,Supermarket Type1,1999
14828,12.5,Regular,0.074035423,Canned,87.9198,Medium,Tier 3,Supermarket Type2,2009
14829,20.2,Regular,0.059751638,Fruits and Vegetables,129.1678,High,Tier 3,Supermarket Type1,1987
14830,13.15,Low Fat,0.092854963,Household,158.7604,Medium,Tier 2,Supermarket Type1,2002
14831,12.857645184135976,Regular,0.0,Frozen Foods,230.0668,Small,Tier 1,Grocery Store,1985
14832,12.857645184135976,Low Fat,0.044606379,Snack Foods,174.2054,Medium,Tier 3,Supermarket Type3,1985
14833,10.85,Low Fat,0.162107603,Snack Foods,106.3622,High,Tier 3,Supermarket Type1,1987
14834,12.857645184135976,Low Fat,0.0,Health and Hygiene,37.3506,Medium,Tier 3,Supermarket Type3,1985
14835,17.7,Low Fat,0.030060895,Snack Foods,166.4816,Medium,Tier 3,Supermarket Type2,2009
14836,14.35,Low Fat,0.081050006,Baking Goods,79.196,Medium,Tier 2,Supermarket Type1,2007
14837,20.0,Regular,0.051783761,Frozen Foods,125.8678,Medium,Tier 2,Supermarket Type1,2007
14838,12.3,Low Fat,0.0,Baking Goods,37.2874,High,Tier 3,Supermarket Type1,1987
14839,10.3,Regular,0.024998007,Baking Goods,174.4422,Medium,Tier 3,Supermarket Type2,2009
14840,15.6,Regular,0.105208448,Snack Foods,170.5764,High,Tier 3,Supermarket Type1,1987
14841,9.8,Regular,0.14118383,Baking Goods,50.5008,Medium,Tier 3,Supermarket Type2,2009
14842,11.1,Low Fat,0.135692831,Snack Foods,220.0482,Medium,Tier 3,Supermarket Type2,2009
14843,12.857645184135976,Low Fat,0.116347087,Frozen Foods,76.867,Medium,Tier 3,Supermarket Type3,1985
14844,11.8,Low Fat,0.12150063,Fruits and Vegetables,46.8402,High,Tier 3,Supermarket Type1,1987
14845,7.72,Regular,0.088864488,Fruits and Vegetables,119.3466,Medium,Tier 2,Supermarket Type1,2007
14846,12.857645184135976,Low Fat,0.070912843,Frozen Foods,121.5098,Medium,Tier 3,Supermarket Type3,1985
14847,19.6,Regular,0.041571557,Frozen Foods,49.9376,Small,Tier 1,Supermarket Type1,1997
14848,6.425,Low Fat,0.093454899,Fruits and Vegetables,175.3712,Small,Tier 1,Supermarket Type1,1997
14849,20.85,Low Fat,0.021329793,Fruits and Vegetables,105.5306,Small,Tier 1,Supermarket Type1,1997
14850,18.0,Low Fat,0.079299474,Household,170.5422,Medium,Tier 3,Grocery Store,1998
14851,7.05,Low Fat,0.085138334,Snack Foods,108.6912,Medium,Tier 2,Supermarket Type1,2002
14852,16.25,Low Fat,0.087175137,Dairy,98.341,Small,Tier 1,Supermarket Type1,1997
14853,20.7,Low Fat,0.093214498,Dairy,74.667,Medium,Tier 2,Supermarket Type1,2007
14854,5.44,Low Fat,0.025458716,Dairy,241.2538,High,Tier 3,Supermarket Type1,1987
14855,20.5,Low Fat,0.032741422,Household,40.4822,High,Tier 3,Supermarket Type1,1987
14856,12.35,Regular,0.038560279,Fruits and Vegetables,109.857,Medium,Tier 1,Supermarket Type1,1999
14857,12.857645184135976,Low Fat,0.130544568,Frozen Foods,248.046,Medium,Tier 3,Supermarket Type3,1985
14858,4.61,Low Fat,0.122629121,Hard Drinks,175.4396,Small,Tier 2,Supermarket Type1,2004
14859,8.275,Low Fat,0.110913601,Household,106.3306,Medium,Tier 2,Supermarket Type1,2007
14860,12.857645184135976,Low Fat,0.121635591,Fruits and Vegetables,175.4738,Medium,Tier 3,Supermarket Type3,1985
14861,8.27,Regular,0.128449055,Soft Drinks,186.5924,Medium,Tier 3,Supermarket Type2,2009
14862,7.905,Low Fat,0.055098434,Frozen Foods,109.2254,Medium,Tier 2,Supermarket Type1,2002
14863,16.2,Low Fat,0.0,Health and Hygiene,182.1608,Medium,Tier 1,Supermarket Type1,1999
14864,12.857645184135976,Low Fat,0.0,Fruits and Vegetables,258.3988,Small,Tier 1,Grocery Store,1985
14865,13.6,Low Fat,0.010013429,Household,176.437,Medium,Tier 2,Supermarket Type1,2002
14866,9.395,Low Fat,0.040187877,Others,85.6908,Medium,Tier 2,Supermarket Type1,2007
14867,7.35,Regular,0.024044279,Fruits and Vegetables,241.0512,Medium,Tier 3,Grocery Store,1998
14868,15.35,Low Fat,0.014007727,Frozen Foods,38.319,High,Tier 3,Supermarket Type1,1987
14869,14.5,Regular,0.041214746,Canned,42.0454,High,Tier 3,Supermarket Type1,1987
14870,12.6,Regular,0.031663212,Baking Goods,173.2764,Medium,Tier 3,Supermarket Type2,2009
14871,10.8,Regular,0.0,Baking Goods,39.3138,High,Tier 3,Supermarket Type1,1987
14872,18.85,Low Fat,0.042716162,Canned,257.833,Medium,Tier 1,Supermarket Type1,1999
14873,12.15,Low Fat,0.06479182,Others,254.004,Medium,Tier 2,Supermarket Type1,2002
14874,11.6,Regular,0.009761175,Snack Foods,226.9404,Small,Tier 2,Supermarket Type1,2004
14875,15.3,Low Fat,0.02295878,Household,101.6332,High,Tier 3,Supermarket Type1,1987
14876,20.35,Regular,0.030927632,Dairy,256.8672,Small,Tier 1,Supermarket Type1,1997
14877,14.5,Low Fat,0.103752817,Dairy,155.1998,Medium,Tier 3,Grocery Store,1998
14878,6.89,Regular,0.136428395,Snack Foods,193.982,Small,Tier 1,Supermarket Type1,1997
14879,14.6,Regular,0.071904258,Fruits and Vegetables,106.8254,Medium,Tier 3,Grocery Store,1998
